rsvp
0.30327072737967
0.135808797442057
0.1421073256147
0.160132025335665
0.115434275896103
0.167359510720331
0.993647962887388
0.214
0.11706548479425
0.155708282441008
0.155708282441008
0.150780714066552
0.104169522510728
0.171881258249447
0.135542481184104
0.142849222904047
0.18073179544655
0.0989404503070609
0.249415701077718
0.130216708043038
